ip_start,ip_end,long_ip_start,long_ip_end,country,province
203.29.57.0,203.29.57.255,3407689984,3407690239,中国,福建
203.29.61.0,203.29.61.255,3407691008,3407691263,中国,福建
203.29.63.0,203.29.63.255,3407691520,3407691775,中国,福建
203.29.69.0,203.29.69.255,3407693056,3407693311,中国,福建
203.29.73.0,203.29.73.255,3407694080,3407694335,中国,福建
203.29.81.0,203.29.81.255,3407696128,3407696383,中国,福建
203.29.90.0,203.29.90.255,3407698432,3407698687,中国,福建
203.29.95.0,203.29.95.255,3407699712,3407699967,中国,福建
203.29.100.0,203.29.100.255,3407700992,3407701247,中国,福建
203.29.103.0,203.29.103.255,3407701760,3407702015,中国,福建
203.29.112.0,203.29.112.255,3407704064,3407704319,中国,福建
203.29.120.0,203.29.123.255,3407706112,3407707135,中国,福建
203.29.182.0,203.29.183.255,3407721984,3407722495,中国,福建
203.29.187.0,203.29.187.255,3407723264,3407723519,中国,福建
203.29.189.0,203.29.190.255,3407723776,3407724287,中国,福建
203.29.205.0,203.29.205.255,3407727872,3407728127,中国,福建
203.29.210.0,203.29.210.255,3407729152,3407729407,中国,福建
203.29.217.0,203.29.217.255,3407730944,3407731199,中国,福建
203.29.222.0,203.29.222.255,3407732224,3407732479,中国,香港
203.29.227.0,203.29.227.255,3407733504,3407733759,中国,福建
203.29.231.0,203.29.231.255,3407734528,3407734783,中国,福建
203.29.233.0,203.29.234.255,3407735040,3407735551,中国,福建
203.29.248.0,203.29.248.255,3407738880,3407739135,中国,福建
203.29.254.0,203.29.255.255,3407740416,3407740927,中国,福建
203.30.16.0,203.30.17.255,3407745024,3407745535,中国,福建
203.30.25.0,203.30.25.255,3407747328,3407747583,中国,福建
203.30.27.0,203.30.27.255,3407747840,3407748095,中国,福建
203.30.29.0,203.30.29.255,3407748352,3407748607,中国,福建
203.30.66.0,203.30.66.255,3407757824,3407758079,中国,福建
203.30.81.0,203.30.81.255,3407761664,3407761919,中国,福建
203.30.87.0,203.30.87.255,3407763200,3407763455,中国,福建
203.30.111.0,203.30.111.255,3407769344,3407769599,中国,福建
203.30.121.0,203.30.121.255,3407771904,3407772159,中国,福建
203.30.123.0,203.30.123.255,3407772416,3407772671,中国,福建
203.30.152.0,203.30.152.255,3407779840,3407780095,中国,福建
203.30.156.0,203.30.156.255,3407780864,3407781119,中国,福建
203.30.162.0,203.30.162.255,3407782400,3407782655,中国,福建
203.30.173.0,203.30.173.255,3407785216,3407785471,中国,福建
203.30.175.0,203.30.175.255,3407785728,3407785983,中国,福建
203.30.187.0,203.30.187.255,3407788800,3407789055,中国,福建
203.30.194.0,203.30.194.255,3407790592,3407790847,中国,福建
203.30.217.0,203.30.217.255,3407796480,3407796735,中国,福建
203.30.220.0,203.30.220.255,3407797248,3407797503,中国,福建
203.30.222.0,203.30.222.255,3407797760,3407798015,中国,福建
203.30.232.0,203.30.233.255,3407800320,3407800831,中国,福建
203.30.235.0,203.30.235.255,3407801088,3407801343,中国,福建
203.30.240.0,203.30.241.255,3407802368,3407802879,中国,福建
203.30.246.0,203.30.246.255,3407803904,3407804159,中国,福建
203.30.250.0,203.30.251.255,3407804928,3407805439,中国,福建
203.31.32.0,203.31.33.255,3407814656,3407815167,中国,香港
203.31.45.0,203.31.46.255,3407817984,3407818495,中国,福建
203.31.49.0,203.31.49.255,3407819008,3407819263,中国,福建
203.31.51.0,203.31.51.255,3407819520,3407819775,中国,福建
203.31.54.0,203.31.55.255,3407820288,3407820799,中国,福建
203.31.69.0,203.31.69.255,3407824128,3407824383,中国,福建
203.31.72.0,203.31.72.255,3407824896,3407825151,中国,福建
203.31.80.0,203.31.80.255,3407826944,3407827199,中国,福建
203.31.85.0,203.31.85.255,3407828224,3407828479,中国,福建
203.31.97.0,203.31.97.255,3407831296,3407831551,中国,福建
203.31.105.0,203.31.106.255,3407833344,3407833855,中国,福建
203.31.108.0,203.31.109.255,3407834112,3407834623,中国,福建
203.31.124.0,203.31.124.255,3407838208,3407838463,中国,福建
203.31.162.0,203.31.162.255,3407847936,3407848191,中国,福建
203.31.174.0,203.31.174.255,3407851008,3407851263,中国,福建
203.31.177.0,203.31.177.255,3407851776,3407852031,中国,福建
203.31.181.0,203.31.181.255,3407852800,3407853055,中国,福建
203.31.187.0,203.31.187.255,3407854336,3407854591,中国,福建
203.31.189.0,203.31.189.255,3407854848,3407855103,中国,福建
203.31.204.0,203.31.204.255,3407858688,3407858943,中国,福建
203.31.220.0,203.31.220.255,3407862784,3407863039,中国,福建
203.31.222.0,203.31.223.255,3407863296,3407863807,中国,福建
203.31.225.0,203.31.225.255,3407864064,3407864319,中国,福建
203.31.229.0,203.31.229.255,3407865088,3407865343,中国,福建
203.31.248.0,203.31.249.255,3407869952,3407870463,中国,福建
203.31.253.0,203.31.253.255,3407871232,3407871487,中国,福建
203.32.20.0,203.32.20.255,3407877120,3407877375,中国,福建
203.32.48.0,203.32.49.255,3407884288,3407884799,中国,福建
203.32.56.0,203.32.56.255,3407886336,3407886591,中国,福建
203.32.60.0,203.32.60.255,3407887360,3407887615,中国,福建
203.32.62.0,203.32.62.255,3407887872,3407888127,中国,福建
203.32.68.0,203.32.69.255,3407889408,3407889919,中国,福建
203.32.76.0,203.32.76.255,3407891456,3407891711,中国,福建
203.32.81.0,203.32.81.255,3407892736,3407892991,中国,福建
203.32.84.0,203.32.85.255,3407893504,3407894015,中国,福建
203.32.95.0,203.32.95.255,3407896320,3407896575,中国,福建
203.32.102.0,203.32.102.255,3407898112,3407898367,中国,福建
203.32.105.0,203.32.105.255,3407898880,3407899135,中国,福建
203.32.130.0,203.32.130.255,3407905280,3407905535,中国,福建
203.32.133.0,203.32.133.255,3407906048,3407906303,中国,福建
203.32.140.0,203.32.140.255,3407907840,3407908095,中国,福建
203.32.152.0,203.32.152.255,3407910912,3407911167,中国,福建
203.32.186.0,203.32.187.255,3407919616,3407920127,中国,福建
203.32.192.0,203.32.192.255,3407921152,3407921407,中国,福建
203.32.196.0,203.32.196.255,3407922176,3407922431,中国,福建
203.32.203.0,203.32.205.255,3407923968,3407924735,中国,福建
203.32.212.0,203.32.212.255,3407926272,3407926527,中国,福建
203.33.4.0,203.33.4.255,3407938560,3407938815,中国,福建
203.33.7.0,203.33.15.255,3407939328,3407941631,中国,福建
203.33.21.0,203.33.21.255,3407942912,3407943167,中国,福建
203.33.26.0,203.33.26.255,3407944192,3407944447,中国,福建
203.33.32.0,203.33.32.255,3407945728,3407945983,中国,福建
203.33.63.0,203.33.64.255,3407953664,3407954175,中国,福建
203.33.67.0,203.33.68.255,3407954688,3407955199,中国,福建
203.33.73.0,203.33.73.255,3407956224,3407956479,中国,福建
203.33.79.0,203.33.79.255,3407957760,3407958015,中国,福建
203.33.100.0,203.33.100.255,3407963136,3407963391,中国,福建
203.33.122.0,203.33.122.255,3407968768,3407969023,中国,福建
203.33.129.0,203.33.129.255,3407970560,3407970815,中国,福建
203.33.131.0,203.33.131.255,3407971072,3407971327,中国,福建
203.33.145.0,203.33.145.255,3407974656,3407974911,中国,福建
203.33.156.0,203.33.156.255,3407977472,3407977727,中国,福建
203.33.158.0,203.33.159.255,3407977984,3407978495,中国,福建
203.33.174.0,203.33.174.255,3407982080,3407982335,中国,福建
203.33.185.0,203.33.185.255,3407984896,3407985151,中国,福建
203.33.200.0,203.33.200.255,3407988736,3407988991,中国,福建
203.33.202.0,203.33.204.255,3407989248,3407990015,中国,福建
203.33.206.0,203.33.207.255,3407990272,3407990783,中国,福建
203.33.214.0,203.33.215.255,3407992320,3407992831,中国,福建
203.33.224.0,203.33.226.255,3407994880,3407995647,中国,福建
203.33.233.0,203.33.233.255,3407997184,3407997439,中国,福建
203.33.243.0,203.33.243.255,3407999744,3407999999,中国,福建
203.33.250.0,203.33.250.255,3408001536,3408001791,中国,福建
203.34.4.0,203.34.4.255,3408004096,3408004351,中国,福建
203.34.21.0,203.34.21.255,3408008448,3408008703,中国,福建
203.34.27.0,203.34.27.255,3408009984,3408010239,中国,福建
203.34.39.0,203.34.39.255,3408013056,3408013311,中国,福建
203.34.48.0,203.34.49.255,3408015360,3408015871,中国,福建
203.34.54.0,203.34.54.255,3408016896,3408017151,中国,福建
203.34.56.0,203.34.57.255,3408017408,3408017919,中国,福建
203.34.67.0,203.34.67.255,3408020224,3408020479,中国,福建
203.34.69.0,203.34.69.255,3408020736,3408020991,中国,福建
203.34.76.0,203.34.76.255,3408022528,3408022783,中国,福建
203.34.92.0,203.34.92.255,3408026624,3408026879,中国,福建
203.34.106.0,203.34.106.255,3408030208,3408030463,中国,福建
203.34.113.0,203.34.113.255,3408032000,3408032255,中国,福建
203.34.147.0,203.34.147.255,3408040704,3408040959,中国,福建
203.34.150.0,203.34.150.255,3408041472,3408041727,中国,福建
203.34.152.0,203.34.153.255,3408041984,3408042495,中国,福建
203.34.154.0,203.34.154.255,3408042496,3408042751,中国,香港
203.34.161.0,203.34.162.255,3408044288,3408044799,中国,福建
203.34.187.0,203.34.187.255,3408050944,3408051199,中国,福建
203.34.192.0,203.34.199.255,3408052224,3408054271,中国,福建
203.34.204.0,203.34.207.255,3408055296,3408056319,中国,福建
203.34.232.0,203.34.232.255,3408062464,3408062719,中国,福建
203.34.240.0,203.34.240.255,3408064512,3408064767,中国,福建
203.34.242.0,203.34.242.255,3408065024,3408065279,中国,福建
203.34.245.0,203.34.245.255,3408065792,3408066047,中国,福建
203.34.251.0,203.34.251.255,3408067328,3408067583,中国,福建
203.55.2.0,203.55.4.255,3409379840,3409380607,中国,福建
203.55.10.0,203.55.10.255,3409381888,3409382143,中国,福建
203.55.13.0,203.55.13.255,3409382656,3409382911,中国,福建
203.55.22.0,203.55.22.255,3409384960,3409385215,中国,福建
203.55.30.0,203.55.30.255,3409387008,3409387263,中国,福建
203.55.93.0,203.55.93.255,3409403136,3409403391,中国,福建
203.55.101.0,203.55.101.255,3409405184,3409405439,中国,福建
203.55.109.0,203.55.110.255,3409407232,3409407743,中国,福建
203.55.116.0,203.55.117.255,3409409024,3409409535,中国,福建
203.55.119.0,203.55.119.255,3409409792,3409410047,中国,福建
203.55.128.0,203.55.129.255,3409412096,3409412607,中国,福建
203.55.146.0,203.55.147.255,3409416704,3409417215,中国,福建
203.55.192.0,203.55.192.255,3409428480,3409428735,中国,福建
203.55.196.0,203.55.196.255,3409429504,3409429759,中国,福建
203.55.218.0,203.55.219.255,3409435136,3409435647,中国,福建
203.55.221.0,203.55.221.255,3409435904,3409436159,中国,福建
203.55.224.0,203.55.224.255,3409436672,3409436927,中国,福建
203.56.1.0,203.56.1.255,3409445120,3409445375,中国,福建
203.56.4.0,203.56.4.255,3409445888,3409446143,中国,福建
203.56.12.0,203.56.12.255,3409447936,3409448191,中国,福建
203.56.24.0,203.56.24.255,3409451008,3409451263,中国,福建
203.56.38.0,203.56.38.255,3409454592,3409454847,中国,福建
203.56.40.0,203.56.40.255,3409455104,3409455359,中国,福建
203.56.46.0,203.56.46.255,3409456640,3409456895,中国,福建
203.56.48.0,203.56.55.255,3409457152,3409459199,中国,福建
203.56.68.0,203.56.69.255,3409462272,3409462783,中国,福建
203.56.82.0,203.56.85.255,3409465856,3409466879,中国,福建
203.56.87.0,203.56.87.255,3409467136,3409467391,中国,香港
203.56.90.0,203.56.91.255,3409467904,3409468415,中国,香港
203.56.95.0,203.56.95.255,3409469184,3409469439,中国,福建
203.56.110.0,203.56.110.255,3409473024,3409473279,中国,福建
203.56.121.0,203.56.121.255,3409475840,3409476095,中国,福建
203.56.161.0,203.56.161.255,3409486080,3409486335,中国,福建
203.56.169.0,203.56.169.255,3409488128,3409488383,中国,福建
203.56.172.0,203.56.173.255,3409488896,3409489407,中国,福建
203.56.175.0,203.56.175.255,3409489664,3409489919,中国,福建
203.56.183.0,203.56.183.255,3409491712,3409491967,中国,福建
203.56.185.0,203.56.185.255,3409492224,3409492479,中国,福建
203.56.187.0,203.56.187.255,3409492736,3409492991,中国,福建
203.56.192.0,203.56.192.255,3409494016,3409494271,中国,福建
203.56.198.0,203.56.198.255,3409495552,3409495807,中国,福建
203.56.201.0,203.56.201.255,3409496320,3409496575,中国,福建
203.56.208.0,203.56.210.255,3409498112,3409498879,中国,福建
203.56.214.0,203.56.214.255,3409499648,3409499903,中国,福建
203.56.216.0,203.56.216.255,3409500160,3409500415,中国,福建
203.56.227.0,203.56.228.255,3409502976,3409503487,中国,福建
203.56.231.0,203.56.231.255,3409504000,3409504255,中国,香港
203.56.232.0,203.56.232.255,3409504256,3409504511,中国,福建
203.56.240.0,203.56.240.255,3409506304,3409506559,中国,福建
203.56.252.0,203.56.252.255,3409509376,3409509631,中国,福建
203.56.253.0,203.56.253.255,3409509632,3409509887,中国,香港
203.56.254.0,203.56.254.255,3409509888,3409510143,中国,福建
203.57.5.0,203.57.6.255,3409511680,3409512191,中国,福建
203.57.12.0,203.57.13.255,3409513472,3409513983,中国,福建
203.57.28.0,203.57.28.255,3409517568,3409517823,中国,福建
203.57.39.0,203.57.39.255,3409520384,3409520639,中国,福建
203.57.46.0,203.57.46.255,3409522176,3409522431,中国,福建
203.57.58.0,203.57.58.255,3409525248,3409525503,中国,福建
203.57.61.0,203.57.61.255,3409526016,3409526271,中国,福建
203.57.66.0,203.57.66.255,3409527296,3409527551,中国,福建
203.57.69.0,203.57.71.255,3409528064,3409528831,中国,福建
203.57.73.0,203.57.73.255,3409529088,3409529343,中国,福建
203.57.90.0,203.57.90.255,3409533440,3409533695,中国,福建
203.57.101.0,203.57.101.255,3409536256,3409536511,中国,福建
203.57.109.0,203.57.109.255,3409538304,3409538559,中国,福建
203.57.123.0,203.57.123.255,3409541888,3409542143,中国,福建
203.57.157.0,203.57.157.255,3409550592,3409550847,中国,福建
203.57.200.0,203.57.200.255,3409561600,3409561855,中国,福建
203.57.202.0,203.57.202.255,3409562112,3409562367,中国,福建
203.57.206.0,203.57.206.255,3409563136,3409563391,中国,福建
203.57.222.0,203.57.222.255,3409567232,3409567487,中国,福建
203.57.224.0,203.57.239.255,3409567744,3409571839,中国,广东
203.57.246.0,203.57.247.255,3409573376,3409573887,中国,福建
203.57.249.0,203.57.249.255,3409574144,3409574399,中国,福建
203.57.253.0,203.57.255.255,3409575168,3409575935,中国,福建
203.60.0.0,203.60.255.255,3409707008,3409772543,中国,香港
203.62.2.0,203.62.2.255,3409838592,3409838847,中国,福建
203.62.131.0,203.62.131.255,3409871616,3409871871,中国,福建
203.62.132.0,203.62.133.255,3409871872,3409872383,中国,香港
203.62.139.0,203.62.139.255,3409873664,3409873919,中国,福建
203.62.161.0,203.62.161.255,3409879296,3409879551,中国,福建
203.62.195.0,203.62.195.255,3409888000,3409888255,中国,香港
203.62.197.0,203.62.197.255,3409888512,3409888767,中国,福建
203.62.228.0,203.62.231.255,3409896448,3409897471,中国,福建
203.62.234.0,203.62.234.255,3409897984,3409898239,中国,福建
203.62.246.0,203.62.246.255,3409901056,3409901311,中国,福建
203.64.0.0,203.64.119.255,3409969152,3409999871,中国,台湾
203.64.120.0,203.64.135.255,3409999872,3410003967,中国,台湾
203.64.136.0,203.64.137.255,3410003968,3410004479,中国,台湾
203.64.138.0,203.64.158.255,3410004480,3410009855,中国,台湾
203.64.159.0,203.64.159.255,3410009856,3410010111,中国,台湾
203.64.160.0,203.64.171.255,3410010112,3410013183,中国,台湾
203.64.172.0,203.64.187.255,3410013184,3410017279,中国,台湾
203.64.188.0,203.64.227.255,3410017280,3410027519,中国,台湾
203.64.228.0,203.64.228.255,3410027520,3410027775,中国,台湾
203.64.229.0,203.64.229.255,3410027776,3410028031,中国,台湾
203.64.230.0,203.64.237.255,3410028032,3410030079,中国,台湾
203.64.238.0,203.65.239.255,3410030080,3410096127,中国,台湾
203.65.240.0,203.65.243.255,3410096128,3410097151,中国,北京
203.65.244.0,203.69.137.255,3410097152,3410332159,中国,台湾
203.69.138.0,203.69.138.255,3410332160,3410332415,中国,台湾
203.69.139.0,203.69.140.255,3410332416,3410332927,中国,台湾
203.69.141.0,203.69.141.255,3410332928,3410333183,中国,台湾
203.69.142.0,203.71.51.255,3410333184,3410441215,中国,台湾
203.71.52.0,203.71.55.255,3410441216,3410442239,中国,台湾
203.71.56.0,203.71.111.255,3410442240,3410456575,中国,台湾
203.71.112.0,203.71.115.255,3410456576,3410457599,中国,台湾
203.71.116.0,203.71.123.255,3410457600,3410459647,中国,台湾
203.71.124.0,203.71.127.255,3410459648,3410460671,中国,台湾
203.71.128.0,203.71.135.255,3410460672,3410462719,中国,台湾
203.71.136.0,203.71.136.255,3410462720,3410462975,中国,台湾
203.71.137.0,203.71.151.255,3410462976,3410466815,中国,台湾
203.71.152.0,203.71.152.255,3410466816,3410467071,中国,台湾
203.71.153.0,203.71.219.255,3410467072,3410484223,中国,台湾
203.71.220.0,203.71.223.255,3410484224,3410485247,中国,台湾
203.71.224.0,203.71.250.255,3410485248,3410492159,中国,台湾
203.71.251.0,203.71.251.255,3410492160,3410492415,中国,台湾
203.71.252.0,203.72.59.255,3410492416,3410508799,中国,台湾
203.72.60.0,203.72.60.255,3410508800,3410509055,中国,台湾
203.72.61.0,203.72.177.255,3410509056,3410539007,中国,台湾
203.72.178.0,203.72.178.255,3410539008,3410539263,中国,台湾
203.72.179.0,203.75.255.255,3410539264,3410755583,中国,台湾
203.76.160.0,203.76.163.255,3410796544,3410797567,中国,福建
203.76.168.0,203.76.171.255,3410798592,3410799615,中国,福建
203.77.0.0,203.77.127.255,3410821120,3410853887,中国,台湾
203.77.128.0,203.77.159.255,3410853888,3410862079,中国,香港
203.77.180.0,203.77.183.255,3410867200,3410868223,中国,香港
203.78.0.0,203.78.3.255,3410886656,3410887679,中国,台湾
203.78.5.0,203.78.7.255,3410887936,3410888703,中国,香港
203.78.32.0,203.78.47.255,3410894848,3410898943,中国,香港
